0.623282 500 100
0.955073 0.300626 -0.0110697
0.959572 0.296912 0.186464
0.960288 -0.154022 0.300966
0.958752 0.0251008 0.110668
0.960622 0.167852 -0.19477
0.961583 0.0146106 -0.403133
0.962512 0.171775 -0.402424
0.96558 0.30871 -0.195834
0.970639 0.509816 -0.121029
0.976796 0.356626 -0.208666
0.978781 0.0161739 -0.171515
0.9802 0.209682 -0.129716
0.981931 -0.0208495 -0.144171
0.979133 -0.324583 -0.048934
0.975893 -0.151914 -0.0429026
0.974997 -0.0218755 -0.290462
0.975134 0.051314 -0.390702
0.975702 -0.0157338 -0.250238
0.974031 -0.226779 -0.225128
0.972618 0.052906 -0.108164
0.975801 0.358143 0.133362
0.979726 0.222286 0.230912
0.981994 0.198232 0.214415
0.984782 0.18419 0.173309
0.984714 -0.190696 0.108549
0.982312 -0.110479 -0.0729375
0.982179 -0.0107431 -0.220589
0.980376 -0.285406 -0.196521
0.977174 -0.0775185 -0.280423
0.979568 0.425005 -0.359665
0.985485 0.433287 -0.263697
0.988958 0.074946 -0.305695
0.98684 -0.423954 -0.199975
0.980343 -0.491217 0.19247
0.978469 0.145226 0.4417
0.982177 0.253671 0.659378
0.982455 -0.191211 0.711004
0.980624 0.0913213 0.330165
0.983954 0.28964 -0.04133
0.983738 -0.236373 -0.196315
0.980892 -0.0751072 -0.500121
0.980984 -0.0563575 -0.810677
0.978511 -0.237598 -0.695972
0.979329 0.272819 -0.44597
0.9815 -0.144713 -0.43629
0.976668 -0.390357 -0.460912
0.977752 0.580869 -0.250906
0.985265 0.363522 0.0065606
0.984276 -0.431361 0.0559089
0.977883 -0.420056 -0.0142593
0.975648 0.0590136 -0.135658
0.977305 0.0896266 -0.228404
0.976826 -0.105132 0.0812285
0.97682 0.210624 0.398833
0.980185 0.222037 0.0852751
0.980375 -0.12044 -0.00577179
0.978091 -0.238062 0.256677
0.973991 -0.423659 0.130257
0.969905 -0.163577 -0.131238
0.969459 -0.0318029 -0.181768
0.967727 -0.208776 -0.248967
0.965159 -0.212514 -0.275086
0.959844 -0.684035 -0.339966
0.951414 -0.456882 -0.478406
0.950485 0.137819 -0.44323
0.950152 -0.373651 -0.231009
0.944192 -0.349392 0.011276
0.945454 0.3477 0.316243
0.949236 0.176678 0.624827
0.950769 0.173841 0.534059
0.953412 0.133582 0.157076
0.951511 -0.404127 0.182773
0.947655 -0.0840796 0.323425
0.950093 0.300468 0.222514
0.951531 -0.191388 0.183446
0.947143 -0.350775 0.263508
0.945914 0.140303 0.375319
0.946941 -0.0770063 0.389987
0.943487 -0.337252 0.304285
0.94129 0.0605827 0.380804
0.944168 0.329531 0.375374
0.948866 0.464032 0.0594312
0.956439 0.677685 -0.0460817
0.962074 0.169445 0.00109223
0.961268 -0.115676 -0.122552
0.962182 0.257903 -0.186589
0.965317 0.0957593 -0.286332
0.964211 -0.201181 -0.529634
0.962168 -0.108714 -0.495248
0.960176 -0.243726 -0.383761
0.957722 -0.0741322 -0.696234
0.958682 0.145153 -0.842706
0.959829 0.0378448 -0.694239
0.960418 0.0724769 -0.684041
0.961162 0.0125133 -0.576112
0.960681 -0.0533902 -0.100133
0.960584 0.0502562 0.235612
0.961984 0.172405 0.0416344
0.964497 0.185664 -0.0852714
0.965797 0.0282908 0.191783
0.956178 0.41142 0.195992
0.9623 0.432217 0.22768
0.963968 -0.179477 0.223826
0.960474 -0.238984 0.108508
0.958633 -0.122713 -0.103455
0.956673 -0.133253 -0.289768
0.957322 0.285294 -0.328631
0.962657 0.499464 -0.209535
0.96925 0.55381 -0.0738524
0.975749 0.392219 0.0417774
0.97802 -0.0112702 0.05154
0.977871 0.027374 -0.18448
0.978226 -0.00842867 -0.369289
0.977371 -0.109658 -0.223094
0.975256 -0.258674 -0.0759049
0.971074 -0.32455 -0.260385
0.969366 0.127946 -0.381642
0.97236 0.221378 -0.16689
0.973185 -0.0480375 0.13238
0.974381 0.259125 0.352585
0.978979 0.370369 0.292785
0.98237 0.177947 0.130778
0.984332 0.167732 0.139926
0.986263 0.0837633 0.0849694
0.98538 -0.219477 0.0709033
0.982115 -0.232387 0.142305
0.98025 -0.10371 -0.0140076
0.978319 -0.242552 -0.118844
0.975214 -0.137471 -0.0496192
0.976888 0.395227 -0.0635367
0.982248 0.338139 -0.208902
0.984056 0.00213075 -0.398032
0.983687 -0.0162324 -0.246514
0.983428 -0.0455569 0.258827
0.983784 0.136175 0.300528
0.986915 0.241918 -0.00360462
0.987541 -0.185334 0.000441439
0.984432 -0.165188 0.169298
0.983636 -0.0667457 -0.0466803
