0.623282 500 100
1.00219 -0.0414768 -0.0229419
1.00201 0.0202389 -0.00167685
1.00256 0.0505714 0.0078049
1.00295 0.00840961 0.0130508
1.00292 -0.00537451 0.0273146
1.00285 -0.0112325 0.0137952
1.00264 -0.0159853 -0.00415241
1.00263 0.0192374 0.011508
1.00289 0.00734351 0.010783
1.00266 -0.0430859 -0.0161348
1.00218 -0.0231281 -0.000500896
1.00199 -0.0180076 0.0427037
1.00153 -0.048789 0.0428742
1.00104 -0.0210755 0.0299869
1.00095 -0.00993279 0.0416614
1.00047 -0.0711091 0.0392766
0.999472 -0.0625788 0.0210417
0.999284 0.0455613 0.0204585
1.00016 0.0754232 0.0189638
1.00074 0.0200469 -0.00559742
1.0007 -0.0218666 -0.0416454
1.00017 -0.0593199 -0.0465447
0.999482 -0.0301833 -0.0128011
0.999593 0.050063 -0.00397908
1.00018 0.0305846 0.00148448
1.00038 0.0135784 0.0384457
1.00056 0.000246578 0.00794147
1.00005 -0.0858191 -0.0562433
0.998975 -0.0457136 -0.0321448
0.999096 0.0451649 0.00817012
0.999093 -0.0479796 -0.0142953
0.998251 -0.0454814 -0.0143847
0.998379 0.0653327 0.000205907
0.999306 0.0579788 -0.00961714
0.999667 0.0104197 -0.00771299
0.999707 0.0025286 0.00393372
0.999911 0.0413664 0.0144003
1.00075 0.0853398 0.0183244
1.00159 0.0452103 0.0109249
1.00211 0.0514267 0.0218472
1.00287 0.0473122 0.0281505
1.00296 -0.0438202 -0.00285541
1.00236 -0.0334297 -0.0443893
1.00229 0.00456254 -0.0616
1.00225 -0.00608691 -0.04144
1.00238 0.0374362 0.00606083
1.00276 0.00230799 0.0338852
1.00216 -0.070038 0.0200936
1.00153 -0.0137526 0.00160282
1.00157 -0.00457013 -0.0104956
1.00104 -0.0749499 -0.0248006
1.00027 -0.0365177 0.014635
1.00008 -0.0124773 0.0779306
0.999694 -0.0526301 0.0672577
0.999144 -0.0252824 0.0404773
0.999084 0.00169065 0.0663775
0.999 -0.0150725 0.0536709
0.998832 -0.00513481 -0.00687249
0.998743 -0.0163821 -0.0262667
0.998286 -0.0460824 0.00606375
0.997806 -0.0216347 0.0172426
0.997722 0.00521015 0.00409579
0.997909 0.0288266 0.0192176
0.998535 0.057455 0.0249386
0.998968 -0.0055537 0.0219393
0.998436 -0.0621982 0.0438549
0.997978 0.0101481 0.0235835
0.998402 0.0343125 -0.0293302
0.998521 -0.0130671 -0.0289817
0.998169 -0.0396219 -0.0109835
0.997544 -0.0591025 0.00298176
0.996975 -0.0231769 0.0109807
0.996944 0.00172343 -0.00941583
0.996766 -0.0269328 -0.0134863
0.996496 -0.00540263 0.0188665
0.996482 -0.0132457 0.0484187
0.995998 -0.0541415 0.0554881
0.995735 0.0177155 0.053118
0.996417 0.0717635 0.0539178
0.997244 0.0524912 0.0546212
0.997707 0.0188724 0.0423304
0.997719 -0.0205323 0.00671469
0.997304 -0.0398791 -0.0499593
0.996917 -0.0162567 -0.069548
0.997021 0.0276263 -0.0371732
0.997399 0.0204725 -0.0161848
0.997471 -0.000596526 -0.00563979
0.997634 0.0323828 0.0172399
0.998047 0.0152713 0.00506328
0.997773 -0.0638124 -0.00932769
0.996846 -0.0667511 0.0327324
0.996529 0.0167919 0.0368613
0.997126 0.0571674 -0.0101867
0.997499 -0.00198358 -0.0124594
0.997301 -0.0100334 0.0405115
0.997499 0.036035 0.0600532
0.997971 0.0335821 0.0201067
0.998439 0.047925 -0.00572165
0.999143 0.0533124 -0.000228681
0.999541 0.00757487 0.0092743
1.00217 -0.0268354 0.0166104
