0.623282 500 100
1.00224 -0.00577817 -0.056313
1.00179 -0.0529719 -0.0475112
1.00132 -0.0142825 -0.0175814
1.00132 0.0054318 -0.0175041
1.00146 0.0248014 -0.0254873
1.00195 0.0411929 -0.0184749
1.00223 0.00428803 -0.0132503
1.00242 0.0388304 -0.00128428
1.00295 0.0210305 0.011744
1.00264 -0.0663779 0.00425662
1.00194 -0.0303871 0.00210946
1.00167 -0.0277468 0.0164184
1.00107 -0.0601819 0.025252
1.0004 -0.0402579 0.0263941
1.00016 0.00503651 0.0220951
1.00045 0.0291361 0.0218506
1.00054 -0.0284945 0.0229049
0.999921 -0.0548008 0.00596767
0.999544 -0.00179023 -0.0148159
0.999772 0.031607 -0.0212572
1.0003 0.0453848 -0.0272025
1.00074 0.0186909 -0.0162405
1.00081 -0.00158923 0.0255278
1.00072 -0.0184693 0.0514166
1.00038 -0.0260079 0.0343385
1.00032 0.00508358 0.0315276
1.00008 -0.0557935 0.0324152
0.999171 -0.0515965 -0.0150524
0.999287 0.0808661 -0.0708977
1.0002 0.0346158 -0.0556152
0.999951 -0.0420673 0.00521513
0.999617 -0.00665801 0.043568
0.999619 -0.00292724 0.0309772
0.99956 -0.00145159 -0.0175042
0.999446 -0.0251464 -0.0449712
0.99876 -0.0705276 -0.0477588
0.99802 -0.0311416 -0.0531323
0.997933 0.0103063 -0.0460157
0.998059 0.0124937 -0.0401041
0.998463 0.0496085 -0.0657413
0.999122 0.0377988 -0.0685975
0.99927 -0.0143468 -0.0434604
0.999232 0.021472 -0.0259912
0.999974 0.0805358 0.0213165
1.00094 0.0566644 0.0424342
1.00127 -0.00760757 -0.0244495
1.00116 0.00506822 -0.0738535
1.00175 0.0778751 -0.0572834
1.00289 0.0884764 -0.0364896
1.00385 0.0600744 -0.00744438
1.00431 0.0057715 0.0103843
1.00387 -0.0552815 0.0192193
1.00333 -0.015461 0.0318602
1.0033 -0.0151783 -0.00745707
1.00252 -0.100278 -0.0564148
1.00154 -0.0369142 -0.048103
1.00164 0.0307091 -0.0337872
1.00192 0.00649945 -0.00303318
1.002 0.00966756 0.0238156
1.00202 -0.014421 -0.010951
1.00159 -0.0426229 -0.0251722
1.00124 0.00164963 0.00752814
1.00157 0.0418448 0.0187565
1.00179 -0.0140952 0.0039566
1.00117 -0.0677416 -0.00422559
1.00048 -0.0256376 -0.0120621
1.00035 -0.00680822 -0.0368429
0.999987 -0.0403357 -0.0263777
0.999569 -0.0236175 0.0263223
0.999254 -0.0375429 0.0461809
0.998678 -0.0407602 0.0472726
0.998615 0.0318861 0.0645693
0.999163 0.0378025 0.0501669
0.999342 -0.0059318 0.0264393
0.999189 -0.00829452 -0.00433561
0.999194 0.00624607 -0.0550938
0.999067 -0.0329042 -0.0564073
0.998464 -0.0468956 -0.0230395
0.998169 -0.0026779 -0.0170086
0.998169 -0.0100641 -0.00282572
0.997934 -0.0166627 0.0336707
0.9979 0.0094857 0.0409249
0.997872 -0.014296 0.00392027
0.997893 0.0269436 -0.0282468
0.99851 0.0484866 -0.03298
0.998673 -0.0241392 -0.01732
0.998205 -0.0304541 -0.0084864
0.998069 0.00634043 -0.0204168
0.99822 0.0164407 -0.0114724
0.998492 0.0248249 0.0232314
0.998682 0.0041654 0.0299944
0.998726 0.00912307 0.0193552
0.998942 0.0192561 -0.00207322
0.999079 0.00289293 -0.0245273
0.999098 0.00406358 -0.0123321
0.999218 0.014123 0.00910398
0.999394 0.00957471 0.0242268
0.999345 -0.0186243 0.0473405
0.999071 -0.0135485 0.0404972
0.999185 0.0308586 0.0139993
1.00144 -0.0244428 -0.0615069
1.00101 -0.0318149 -0.0713576
1.0009 0.014727 -0.0515447
1.00115 0.014129 -0.0196023
1.00132 0.0241627 -0.00546945
1.00181 0.0435502 -0.00939608
1.00217 0.0124926 -0.00261558
1.00239 0.0324871 -0.00775565
1.00275 0.00556664 -0.0437351
1.00242 -0.049498 -0.0399884
1.00202 -0.00768159 0.00507548
